sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023035,TP40KBT000B231023035,56.1,559.7,559.7,557.6,557.6,552,552,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.3,17,16.3,0.2,16.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,273.3,269.9,272.1,43.7,43.8,43.8,50,50,50,35621,124.4,52684,4475,1,0,0,0,\N,\N,2025-08-03 11:11:00,0.89,35621,116,35621,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,56.6,554.5,554.5,552.6,552.6,549,549,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17.2,16.5,0.2,16.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.2,268,270.4,44.2,44.2,44.2,50.02,50.02,50.02,35710,127.4,52686.9,4475,1,0,0,0,\N,\N,2025-08-03 11:16:00,0.89,35710,-13,35711,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.1,553.7,553.7,552.6,552.6,556,556,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.7,17.3,16.6,0.2,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270,267.7,269.9,44.4,44.4,44.4,50.03,50.03,50.03,35850,130.4,52689.9,4475,1,0,0,0,\N,\N,2025-08-03 11:20:59,0.9,35850,35,35850,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.1,559,559,562.5,562.5,567.8,567.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.4,16.6,0.2,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271,268.5,270.5,45,45.1,45.1,50.02,50.02,50.02,36495,133.4,52692.9,4475,1,0,0,0,\N,\N,2025-08-03 11:26:00,0.91,36495,75,36495,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.1,559,559,558.4,558.4,558.9,558.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.7,17.3,16.6,0.2,16.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.7,270.1,272.7,44.4,44.4,44.4,50.05,50.05,50.05,36180,136.4,52696,4475,1,0,0,0,\N,\N,2025-08-03 11:31:01,0.9,36180,104,36180,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.6,555.8,555.8,557.3,557.3,559.7,559.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17.2,16.5,0.3,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.8,269.2,271.3,44.2,44.2,44.2,50.01,50.01,50.01,35888,139.4,52698.9,4476,1,0,0,0,\N,\N,2025-08-03 11:36:01,0.9,35888,128,35888,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.9,568.2,568.2,565.6,565.6,564,564,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.2,17.8,17.4,0.2,17.3,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.3,270,271.9,46.8,46.9,46.9,50.02,50.02,50.02,38130,142.4,52701.9,4476,1,0,0,0,\N,\N,2025-08-03 11:41:01,0.95,38130,-9,38130,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.6,556.1,556.1,559.6,559.6,558.1,558.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17,17.7,16.8,0.2,16.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.2,268.8,270.5,45.4,45.5,45.5,50.03,50.03,50.03,36813,145,52704.5,4476,1,0,0,0,\N,\N,2025-08-03 11:46:01,0.92,36813,-98,36813,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.9,562.8,562.8,557.8,557.8,561.9,561.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.1,17.9,17.3,0.3,17.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.1,269.7,271.4,46.2,46.3,46.3,50.06,50.06,50.06,37579,148.1,52707.5,4476,1,0,0,0,\N,\N,2025-08-03 11:51:02,0.94,37579,-7,37579,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,58.1,555.9,555.9,539.7,539.7,534.4,534.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.5,3.4,3.4,0,3.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.3,264.2,266.9,9.2,9.3,9.3,49.95,49.95,49.95,7244,150.8,52710.3,4476,1,0,0,0,\N,\N,2025-08-03 11:56:02,0.18,7244,-20,7244,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.9,587.3,587.3,588.6,588.6,583,583,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,18.6,17.8,0.2,18.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.3,268.3,270.1,50.9,50.9,50.9,50.03,50.03,50.03,41175,151.7,52711.2,4476,1,0,0,0,\N,\N,2025-08-03 12:01:02,1.03,41175,30,41175,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.4,564.4,564.4,558.6,558.6,560,560,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17,17.5,17.1,0.2,17,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.2,269,271.6,45.8,45.9,45.9,49.98,49.98,49.98,37244,154.9,52714.4,4476,1,0,0,0,\N,\N,2025-08-03 12:06:00,0.93,37244,-3,37244,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,56.1,553.8,553.8,551.6,551.6,551,551,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.4,16.8,0.2,16.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.3,269.1,271.1,44.6,44.7,44.6,49.99,49.99,49.99,36238,158,52717.5,4476,1,0,0,0,\N,\N,2025-08-03 12:11:03,0.91,36238,-93,36238,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,56.9,552.8,552.8,545.3,545.3,551.7,551.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.6,17,0.2,16.9,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.4,268.6,270.4,44.9,44.9,44.9,49.98,49.98,49.98,36351,161,52720.5,4476,1,0,0,0,\N,\N,2025-08-03 12:16:03,0.91,36351,-55,36351,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.6,565.1,565.1,552.4,552.4,555.7,555.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.5,17.2,0.2,17.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.7,269.2,271.3,45.7,45.8,45.8,50.04,50.04,50.04,37133,163.6,52723.1,4476,1,0,0,0,\N,\N,2025-08-03 12:21:03,0.93,37133,-17,37133,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.9,559.4,559.4,549.3,549.3,555.7,555.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.5,17,0.3,16.9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,271.2,268.4,270,45.2,45.3,45.3,50,50,50,36625,166.6,52726.1,4476,1,0,0,0,\N,\N,2025-08-03 12:26:03,0.92,36625,-83,36625,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,58.1,555.8,555.8,551.3,551.3,555.7,555.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.5,16.8,0.3,16.7,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.5,269.9,271.4,44.6,44.6,44.6,49.98,49.98,49.98,36280,169.6,52729.1,4476,1,0,0,0,\N,\N,2025-08-03 12:31:04,0.91,36280,10,36280,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,58.6,563.1,563.1,547.6,547.6,550.1,550.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.1,17.8,17.7,0.3,17.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.7,270.3,271.6,46.3,46.3,46.3,49.96,49.96,49.96,37693,172.7,52732.1,4477,1,0,0,0,\N,\N,2025-08-03 12:36:04,0.94,37693,33,37693,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,58.6,561.4,561.4,555.7,555.7,558,558,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.1,17.7,17.2,0.3,17.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.1,267.5,269.4,46.3,46.4,46.3,49.96,49.96,49.96,37397,175.7,52735,4477,1,0,0,0,\N,\N,2025-08-03 12:41:04,0.93,37397,47,37397,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,59.1,561.4,561.4,549.5,549.5,549.9,549.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.7,17.4,17.1,0.3,17.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272,269.8,271.3,45.1,45.1,45.1,49.98,49.98,49.98,36653,178.7,52738.1,4477,1,0,0,0,\N,\N,2025-08-03 12:46:02,0.92,36653,134,36653,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,59.1,562.2,562.2,551.6,551.6,554,554,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.3,17.9,17.5,0.4,17.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.9,267.9,270,46.8,46.8,46.8,50.04,50.04,50.04,37823,185,52744.4,4477,1,0,0,0,\N,\N,2025-08-03 12:51:12,0.95,37823,32,37824,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,59.1,562.2,562.2,551.6,551.6,554,554,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.3,17.9,17.5,0.4,17.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.9,267.9,270,46.8,46.8,46.8,50.04,50.04,50.04,37823,185,52744.4,4477,1,0,0,0,\N,\N,2025-08-03 12:56:09,0.95,37823,32,37824,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,59.4,552.8,552.8,546.5,546.5,554,554,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.6,16.9,0.3,16.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270,266.6,268.9,45,45.1,45,49.96,49.96,49.96,36277,188.1,52747.5,4477,1,0,0,0,\N,\N,2025-08-03 13:01:06,0.91,36277,-3,36277,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,59.4,549.8,549.8,549.6,549.6,551,551,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.6,16.8,0.3,16.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.3,267.1,269.4,44.9,44.9,44.9,50.02,50.02,50.02,36196,191.1,52750.5,4477,1,0,0,0,\N,\N,2025-08-03 13:06:06,0.9,36196,-182,36196,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,60.1,558.3,558.3,544.4,544.4,551.7,551.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.7,17.4,0.4,17.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.5,268.1,270.3,45.5,45.6,45.6,50.02,50.02,50.02,36838,194.2,52753.6,4477,1,0,0,0,\N,\N,2025-08-03 13:11:06,0.92,36838,-84,36838,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,60.1,575.4,575.4,570.7,570.7,562.8,562.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.2,15.6,12.9,0.2,15.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,268.2,265.4,267.9,39.4,39.5,39.5,50.02,50.02,50.02,31583,196.9,52756.3,4477,1,0,0,0,\N,\N,2025-08-03 13:16:05,0.79,31583,114,31583,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.9,582.4,582.4,594,594,568.5,568.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.8,8.2,8.5,0,6.8,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.4,261,264.5,26.4,26.5,26.5,49.94,49.94,49.94,20861,197.8,52757.2,4477,1,0,0,0,\N,\N,2025-08-03 13:21:07,0.52,20861,78,20861,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.6,566.5,566.5,573.3,573.3,572.8,572.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17,16.3,0.2,16.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,273.4,270.4,272.5,44.7,44.7,44.7,50.04,50.04,50.04,36417,200.2,52759.6,4477,1,0,0,0,\N,\N,2025-08-03 13:26:07,0.91,36417,-193,36417,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.9,555.1,555.1,551.7,551.7,552,552,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.3,16.7,16.2,0.2,16.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.7,267.2,270,43.4,43.4,43.4,50.06,50.06,50.06,35030,203.2,52762.6,4478,1,0,0,0,\N,\N,2025-08-03 13:31:07,0.88,35030,34,35031,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,56.9,551.2,551.2,545.7,545.7,548.1,548.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.7,17.3,16.7,0.2,16.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,268.7,266.2,268.4,44.4,44.4,44.4,49.98,49.98,49.98,35667,206.1,52765.5,4478,1,0,0,0,\N,\N,2025-08-03 13:36:07,0.89,35667,28,35667,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,57.6,568.5,568.5,553.7,553.7,542,542,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.1,4.3,4.1,0,4.8,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262.5,259.3,262.8,11.9,12,12,50.03,50.03,50.03,9245,208.5,52767.8,4478,1,0,0,0,\N,\N,2025-08-03 13:41:08,0.23,9245,-190,9247,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.9,560.7,560.7,569.5,569.5,549.9,549.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.2,2.9,2.9,0,3.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262,258.4,262.5,8.6,8.6,8.6,49.98,49.98,49.98,6568,209.2,52768.6,4478,1,0,0,0,\N,\N,2025-08-03 13:46:08,0.16,6568,-17,6568,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.7,568.9,568.9,567.6,567.6,568,568,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.3,16.8,16.2,0.2,16.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267,263.9,266.3,45.2,45.3,45.3,49.99,49.99,49.99,36062,211.2,52770.6,4478,1,0,0,0,\N,\N,2025-08-03 13:51:09,0.9,36062,-84,36063,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.2,591.5,591.5,600,600,589.1,589.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.5,9.5,13.4,0.2,13,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.3,262.3,264.7,34.7,34.8,34.8,50.03,50.03,50.03,27504,212.7,52772.1,4478,1,0,0,0,\N,\N,2025-08-03 13:56:12,0.69,27504,24,27504,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.6,569,569,581.1,581.1,571.7,571.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17,16.1,0.1,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.7,261.5,263.2,46.5,46.5,46.5,49.99,49.99,49.99,36669,214.2,52773.6,4478,1,0,0,0,\N,\N,2025-08-03 14:01:10,0.92,36669,0,36669,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52.4,553,553,555.3,555.3,559.7,559.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.5,17.1,16.3,0.3,16.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.4,267.6,269.9,43.8,43.8,43.8,50.04,50.04,50.04,35383,217.1,52776.5,4478,1,0,0,0,\N,\N,2025-08-03 14:06:07,0.88,35383,122,35384,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.7,558.7,558.7,556.7,556.7,563.2,563.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.2,12,11.9,0.1,11.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,268.1,265.1,267.4,32.5,32.6,32.6,49.95,49.95,49.95,26026,219.7,52779.1,4478,1,0,0,0,\N,\N,2025-08-03 14:11:09,0.65,26026,10,26026,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.7,562.8,562.8,565.3,565.3,564,564,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.6,9,6.7,0,8.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,266.2,262.6,265.4,21.5,21.6,21.6,49.99,49.99,49.99,17066,222.3,52781.7,4478,1,0,0,0,\N,\N,2025-08-03 14:16:09,0.43,17066,214,17068,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.2,558.8,558.8,559.3,559.3,556.9,556.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17,16.4,0.2,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.9,263.5,265.4,45.1,45.2,45.2,50,50,50,35909,224.3,52783.7,4478,1,0,0,0,\N,\N,2025-08-03 14:21:10,0.9,35909,133,35910,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.7,555.8,555.8,563.5,563.5,554.1,554.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.6,4.4,4.3,0,4.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.7,254.9,257.9,12.5,12.6,12.5,49.98,49.98,49.98,9564,227.1,52786.4,4478,1,0,0,0,\N,\N,2025-08-03 14:26:10,0.24,9564,-21,9564,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.4,558.9,558.9,561.7,561.7,558.1,558.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.1,3.8,3.9,0,3.9,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260.3,256.6,260.4,11.1,11.1,11.1,50.04,50.04,50.04,8465,227.8,52787.2,4479,1,0,0,0,\N,\N,2025-08-03 14:31:11,0.21,8465,-382,8474,-1,2025-08-04 02:34:14,20250803
