sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023018,TP40KBT000B231023018,55.6,595.6,595.6,593.3,593.3,583.4,583.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,4.6,5.1,-0.1,5.9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.1,265.8,269.6,15.6,15.6,15.5,49.97,49.97,49.97,12364,156.2,60207.9,5076,1,0,0,0,\N,\N,2025-08-03 12:11:12,0.31,12364,32,12364,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,53.7,589.6,589.6,598.5,598.5,600.2,600.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17.2,16.4,0,16.3,0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,268.3,269.4,272.7,47.2,47.2,47.2,50.04,50.04,50.04,38217,158.4,60210.1,5076,1,0,0,0,\N,\N,2025-08-03 12:16:12,0.96,38217,-396,38220,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,53.7,561.6,561.6,563.7,563.7,568.3,568.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.7,17.1,0,17,0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,269.6,270,273.9,45.8,45.8,45.8,50.05,50.05,50.05,37235,161.6,60213.3,5076,1,0,0,0,\N,\N,2025-08-03 12:21:13,0.93,37235,41,37235,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.1,556.6,556.6,554.6,554.6,560.3,560.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.8,17.8,17.1,0,17,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.8,267.1,272.4,45.6,45.6,45.6,50.04,50.04,50.04,36780,164.7,60216.3,5076,1,0,0,0,\N,\N,2025-08-03 12:26:12,0.92,36780,-69,36780,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.9,581,581,585.6,585.6,576.3,576.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.7,11.4,8.8,0,10.9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.4,267.5,272,27.5,27.5,27.4,50.02,50.02,50.02,22084,167.1,60218.8,5076,1,0,0,0,\N,\N,2025-08-03 12:31:13,0.55,22084,-364,22087,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.4,564.3,564.3,565.1,565.1,566.6,566.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17,17.9,17.2,0,17.3,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.4,270.7,274.7,46.3,46.3,46.2,49.98,49.98,49.98,37707,169.1,60220.8,5076,1,0,0,0,\N,\N,2025-08-03 12:36:12,0.94,37707,-58,37707,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.1,560.3,560.3,549.1,549.1,558.6,558.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.2,18.2,17.8,0.1,17.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.9,266.5,272,47,47,47,49.97,49.97,49.97,37870,172.3,60224,5076,1,0,0,0,\N,\N,2025-08-03 12:41:14,0.95,37870,-15,37870,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.9,572.4,572.4,567.4,567.4,558.6,558.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,4.1,4.1,-0.1,4.3,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.1,266.2,269.6,11.3,11.3,11.3,49.96,49.96,49.96,8932,174.4,60226.2,5076,1,0,0,0,\N,\N,2025-08-03 12:46:12,0.22,8932,-1,8932,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.7,582.2,582.2,571.1,571.1,546.7,546.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.2,3.1,3.4,-0.1,3.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.2,265.4,268.7,9.3,9.3,9.2,49.98,49.98,49.98,7230,176.5,60228.2,5077,1,0,0,0,\N,\N,2025-08-03 12:51:14,0.18,7230,36,7230,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.7,560.1,560.1,557.9,557.9,560.6,560.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17,17.9,17.3,0,17.4,0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.4,266.8,272.1,46.5,46.5,46.5,49.99,49.99,49.99,37489,179.5,60231.2,5077,1,0,0,0,\N,\N,2025-08-03 12:56:14,0.94,37489,4,37489,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.9,561,561,545,545,553.5,553.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.3,18.3,18.2,0.1,17.9,0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.2,265.1,271.8,47.6,47.6,47.5,49.92,49.92,49.92,38223,182.5,60234.3,5077,1,0,0,0,\N,\N,2025-08-03 13:01:15,0.96,38223,122,38223,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.4,591.9,591.9,574.1,574.1,581.7,581.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,6.2,5.4,-0.1,8.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.3,264.6,268.2,16.3,16.3,16.2,50.01,50.01,50.01,12863,185.1,60236.9,5077,1,0,0,0,\N,\N,2025-08-03 13:06:14,0.32,12863,16,12863,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.4,567.5,567.5,592.2,592.2,585.5,585.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,4.3,3.8,-0.1,4.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.2,264.8,267.5,11.4,11.4,11.4,50.01,50.01,50.01,8931,187.4,60239.1,5077,1,0,0,0,\N,\N,2025-08-03 13:11:15,0.22,8931,-3,8931,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.2,566.6,566.6,574.6,574.6,576.3,576.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.4,17.2,16.4,0,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.1,266.1,269.9,45.6,45.6,45.5,50.03,50.03,50.03,36580,189.2,60241,5077,1,0,0,0,\N,\N,2025-08-03 13:16:14,0.91,36580,-72,36580,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.7,558.6,558.6,560.6,560.6,560.3,560.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.9,17.8,17.1,0,17.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.5,263.1,267.1,46.7,46.7,46.7,49.97,49.97,49.97,37152,192.3,60244.1,5077,1,0,0,0,\N,\N,2025-08-03 13:21:16,0.93,37152,14,37152,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,55.6,572.2,572.2,556.6,556.6,558.3,558.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.1,18,18,0.1,18.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,272.2,270.7,274.4,47.3,47.4,47.3,50.02,50.02,50.02,38669,195.4,60247.2,5077,1,0,0,0,\N,\N,2025-08-03 13:26:15,0.97,38669,42,38669,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.4,568.4,568.4,552.8,552.8,558.6,558.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.2,18.2,18.1,0,17.9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,269.9,268.1,272.3,47.6,47.6,47.6,50,50,50,38549,198.7,60250.4,5077,1,0,0,0,\N,\N,2025-08-03 13:31:16,0.96,38549,216,38550,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.1,561.8,561.8,559.1,559.1,560.5,560.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,16.9,16.3,0,16.3,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.4,265.6,268.9,44.2,44.2,44.2,50.03,50.03,50.03,35413,201.2,60253,5077,1,0,0,0,\N,\N,2025-08-03 13:36:16,0.89,35413,-51,35413,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.6,553.4,553.4,552.9,552.9,558.6,558.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.6,16.6,15.8,0,15.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.5,263.8,267.1,42.7,42.7,42.7,50.04,50.04,50.04,34000,204.1,60255.9,5077,1,0,0,0,\N,\N,2025-08-03 13:41:17,0.85,34000,-15,34000,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,57.4,551.7,551.7,552.8,552.8,552.7,552.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.9,16.8,16.1,0,16.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.2,261.4,266.8,43.5,43.5,43.5,49.98,49.98,49.98,34493,207,60258.7,5077,1,0,0,0,\N,\N,2025-08-03 13:46:16,0.86,34493,54,34493,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,57.6,551.4,551.4,548.9,548.9,554.6,554.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,16.9,16.3,0,16.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.9,264.2,267.7,43.4,43.5,43.4,50.01,50.01,50.01,34627,209.9,60261.6,5078,1,0,0,0,\N,\N,2025-08-03 13:51:17,0.87,34627,-63,34627,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.9,589.5,589.5,584.9,584.9,584.7,584.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.3,5.1,6.9,0,5.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261.1,260.5,263.5,17.4,17.4,17.3,50.02,50.02,50.02,13556,211.1,60262.9,5078,1,0,0,0,\N,\N,2025-08-03 13:56:17,0.34,13556,-3,13556,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.4,557.4,557.4,555.1,555.1,558.5,558.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.1,18.1,17.4,0,17.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262.8,261.3,264.4,47.6,47.6,47.5,49.95,49.95,49.95,37515,214.1,60265.9,5078,1,0,0,0,\N,\N,2025-08-03 14:01:18,0.94,37515,72,37515,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.9,557.5,557.5,555.9,555.9,557.5,557.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17.5,16.8,0,16.9,0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,269,267.7,271.2,45,45,45,50.02,50.02,50.02,36334,216.7,60268.5,5078,1,0,0,0,\N,\N,2025-08-03 14:06:18,0.91,36334,64,36334,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,57.6,561.5,561.5,557.9,557.9,556.6,556.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.4,16.5,15.7,0,16,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.4,266.2,270.5,42.5,42.5,42.5,49.98,49.98,49.98,34131,219.5,60271.3,5078,1,0,0,0,\N,\N,2025-08-03 14:11:19,0.85,34131,33,34131,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,57.9,546.6,546.6,545.9,545.9,550.6,550.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.3,16.3,15.5,0,15.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.8,265,269,41.1,41.2,41.1,49.99,49.99,49.99,32892,222.3,60274,5078,1,0,0,0,\N,\N,2025-08-03 14:16:18,0.82,32892,42,32892,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,58.4,550.1,550.1,549.7,549.7,550.3,550.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.7,16.6,15.8,0,16,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262.6,263.6,267.6,42.7,42.7,42.7,49.98,49.98,49.98,33872,225,60276.8,5078,1,0,0,0,\N,\N,2025-08-03 14:21:21,0.85,33872,1,33872,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,58.4,554.3,554.3,558.8,558.8,558.4,558.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.7,6.1,5.8,0,6.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,255.2,255.9,259.5,16.5,16.5,16.4,49.98,49.98,49.98,12618,227.9,60279.6,5078,1,0,0,0,\N,\N,2025-08-03 14:26:18,0.32,12618,-1,12618,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,56.9,581.3,581.3,579.8,579.8,591.4,591.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.7,4.7,4.8,0,4.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,258.1,257.5,260.8,13.7,13.7,13.6,50.01,50.01,50.01,10546,229,60280.8,5078,1,0,0,0,\N,\N,2025-08-03 14:31:20,0.26,10546,24,10546,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,54.2,561.4,561.4,576.2,576.2,573.9,573.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.5,3.6,3.5,0,3.6,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260.5,258.4,262.7,10.1,10.1,10.1,50.01,50.01,50.01,7756,229.7,60281.5,5078,1,0,0,0,\N,\N,2025-08-03 14:36:19,0.19,7756,-11,7756,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.7,601.3,601.3,621.3,621.3,599.1,599.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.4,9.8,11.1,0,10.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.6,263.8,267.8,31.3,31.3,31.2,49.98,49.98,49.98,24848,230.5,60282.2,5078,1,0,0,0,\N,\N,2025-08-03 14:41:20,0.62,24848,-22,24848,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50.2,586.5,586.5,582.8,582.8,592.5,592.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13,13.4,13.1,0,13,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.4,264.1,267.2,37.5,37.5,37.4,49.97,49.97,49.97,29792,232,60283.9,5078,1,0,0,0,\N,\N,2025-08-03 14:46:20,0.74,29792,-90,29792,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50.5,572.6,572.6,564.9,564.9,574.6,574.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.3,12.8,12.5,0,12.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.5,264.4,268,34.6,34.7,34.6,50.05,50.05,50.05,27616,234.4,60286.1,5079,1,0,0,0,\N,\N,2025-08-03 14:51:21,0.69,27616,52,27616,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51,563.5,563.5,566.9,566.9,560.6,560.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.1,12.7,12.1,0,12.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.6,265.1,268.2,33.6,33.7,33.6,50.04,50.04,50.04,26837,236.7,60288.4,5079,1,0,0,0,\N,\N,2025-08-03 14:56:20,0.67,26837,61,26838,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.5,558.5,558.5,561.9,561.9,567.5,567.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.9,12.5,12,0,12,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.4,261.8,266.8,33,33,33,49.93,49.93,49.93,26135,238.9,60290.6,5079,1,0,0,0,\N,\N,2025-08-03 15:01:22,0.65,26135,102,26135,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.5,568.6,568.6,564.9,564.9,566.6,566.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.8,12.3,12,0,12.1,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,266.4,265.2,268.3,33,33,33,50.01,50.01,50.01,26336,241,60292.8,5079,1,0,0,0,\N,\N,2025-08-03 15:06:22,0.66,26336,-213,26337,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.2,566.6,566.6,573.8,573.8,563.6,563.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.7,12.2,11.7,0,12,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.6,263.6,266.1,32.8,32.8,32.8,49.98,49.98,49.98,26032,243.2,60295,5079,1,0,0,0,\N,\N,2025-08-03 15:11:22,0.65,26032,47,26032,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.2,564.2,564.2,566.7,566.7,566.3,566.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,11.7,11.3,0,11.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261.7,259.8,263.2,31.8,31.8,31.7,49.95,49.95,49.95,24886,245.4,60297.1,5079,1,0,0,0,\N,\N,2025-08-03 15:16:22,0.62,24886,-19,24886,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.2,568.1,568.1,568.6,568.6,564.4,564.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.8,11.3,10.9,0,11.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261.5,260.2,263.3,30.8,30.8,30.8,49.99,49.99,49.99,24142,247.4,60299.1,5079,1,0,0,0,\N,\N,2025-08-03 15:21:23,0.6,24142,-57,24142,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.2,568.1,568.1,567.7,567.7,563.5,563.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.4,10.8,10.5,0,10.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261,260.1,262.8,29.7,29.8,29.7,49.98,49.98,49.98,23278,249.4,60301.1,5079,1,0,0,0,\N,\N,2025-08-03 15:26:22,0.58,23278,-51,23278,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51.2,564.2,564.2,567.7,567.7,572.3,572.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.2,10.5,10.1,0,10.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260,259.7,261.6,28.8,28.8,28.7,50.03,50.03,50.03,22429,251.3,60303,5079,1,0,0,0,\N,\N,2025-08-03 15:31:23,0.56,22429,61,22429,1,2025-08-04 02:34:14,20250803
